,order_id,product
15065,310053,Macbook Pro Laptop
15066,310053,Wired Headphones
15147,310134,AAA Batteries (4-pack)
15148,310134,ThinkPad Laptop
15156,310142,Vareebadd Phone
15157,310142,34in Ultrawide Monitor
15163,310148,USB-C Charging Cable
15164,310148,AAA Batteries (4-pack)
15183,310167,Wired Headphones
15184,310167,27in 4K Gaming Monitor
15205,310188,Wired Headphones
15206,310188,Apple Airpods Headphones
15259,310241,Google Phone
15260,310241,USB-C Charging Cable
15269,310250,Google Phone
15270,310250,Lightning Charging Cable
15333,310313,iPhone
15334,310313,Apple Airpods Headphones
15347,310325,Google Phone
15348,310325,Bose SoundSport Headphones
15359,310336,Google Phone
15360,310336,USB-C Charging Cable
15414,310390,Google Phone
15415,310390,USB-C Charging Cable
15436,310411,Google Phone
15437,310411,USB-C Charging Cable
15441,310415,iPhone
15442,310415,Wired Headphones
15520,310493,AAA Batteries (4-pack)
15521,310493,AAA Batteries (4-pack)
15526,310498,iPhone
15527,310498,Lightning Charging Cable
15567,310537,iPhone
15568,310537,Lightning Charging Cable
15643,310612,AA Batteries (4-pack)
15644,310612,Apple Airpods Headphones
15653,310621,Wired Headphones
15654,310621,USB-C Charging Cable
15697,310664,27in 4K Gaming Monitor
15698,310664,AA Batteries (4-pack)
15728,310694,Vareebadd Phone
15729,310694,USB-C Charging Cable
15740,310705,iPhone
15741,310705,Wired Headphones
15773,310737,Lightning Charging Cable
15774,310737,Macbook Pro Laptop
15806,310769,Google Phone
15807,310769,USB-C Charging Cable
15811,310773,iPhone
15812,310773,Wired Headphones
15828,310789,Apple Airpods Headphones
15829,310789,Flatscreen TV
15835,310795,27in 4K Gaming Monitor
15836,310795,AA Batteries (4-pack)
15898,310857,Vareebadd Phone
15899,310857,USB-C Charging Cable
15906,310864,Google Phone
15907,310864,USB-C Charging Cable
15941,310898,iPhone
15942,310898,Wired Headphones
16003,310958,Macbook Pro Laptop
16004,310958,Apple Airpods Headphones
16023,310976,iPhone
16024,310976,Wired Headphones
16046,310998,AAA Batteries (4-pack)
16047,310998,Wired Headphones
16058,311009,Wired Headphones
16059,311009,AA Batteries (4-pack)
16086,311036,AAA Batteries (4-pack)
16087,311036,Macbook Pro Laptop
16239,311188,Google Phone
16240,311188,USB-C Charging Cable
16246,311194,Vareebadd Phone
16247,311194,ThinkPad Laptop
16257,311204,iPhone
16258,311204,Lightning Charging Cable
16304,311250,USB-C Charging Cable
16305,311250,27in FHD Monitor
16353,311298,Lightning Charging Cable
16354,311298,USB-C Charging Cable
16381,311325,Vareebadd Phone
16382,311325,USB-C Charging Cable
16409,311352,Google Phone
16410,311352,Wired Headphones
16422,311364,Vareebadd Phone
16423,311364,Wired Headphones
16445,311386,iPhone
16446,311386,Apple Airpods Headphones
16456,311396,AA Batteries (4-pack)
16457,311396,Wired Headphones
16458,311397,Google Phone
16459,311397,Wired Headphones
16461,311398,Flatscreen TV
16462,311398,Apple Airpods Headphones
16476,311412,Vareebadd Phone
16477,311412,USB-C Charging Cable
16565,311500,iPhone
16566,311500,Lightning Charging Cable
16608,311541,Google Phone
16609,311541,USB-C Charging Cable
16626,311558,Lightning Charging Cable
16627,311558,ThinkPad Laptop
16658,311589,iPhone
16659,311589,Lightning Charging Cable
16700,311630,34in Ultrawide Monitor
16701,311630,AA Batteries (4-pack)
16721,311650,Google Phone
16722,311650,Wired Headphones
16730,311658,Wired Headphones
16731,311658,AAA Batteries (4-pack)
16734,311661,Apple Airpods Headphones
16735,311661,27in 4K Gaming Monitor
16739,311665,Google Phone
16740,311665,USB-C Charging Cable
16772,311697,Vareebadd Phone
16773,311697,USB-C Charging Cable
16780,311704,Vareebadd Phone
16781,311704,USB-C Charging Cable
16793,311715,Flatscreen TV
16794,311715,AAA Batteries (4-pack)
16796,311717,AA Batteries (4-pack)
16797,311717,iPhone
16807,311727,Google Phone
16808,311727,USB-C Charging Cable
16809,311727,Wired Headphones
16827,311745,Google Phone
16828,311745,USB-C Charging Cable
16861,311778,USB-C Charging Cable
16862,311778,ThinkPad Laptop
16962,311878,Lightning Charging Cable
16963,311878,20in Monitor
16983,311898,34in Ultrawide Monitor
16984,311898,Bose SoundSport Headphones
17003,311917,Wired Headphones
17004,311917,iPhone
17048,311960,iPhone
17049,311960,Apple Airpods Headphones
17058,311969,Vareebadd Phone
17059,311969,USB-C Charging Cable
17092,312001,Google Phone
17093,312001,USB-C Charging Cable
17105,312013,AA Batteries (4-pack)
17106,312013,Wired Headphones
17116,312023,iPhone
17117,312023,Apple Airpods Headphones
17127,312033,Wired Headphones
17128,312033,Macbook Pro Laptop
17130,312035,Wired Headphones
17131,312035,Bose SoundSport Headphones
17140,312044,iPhone
17141,312044,Lightning Charging Cable
17148,312051,Google Phone
17149,312051,Wired Headphones
17151,312053,Google Phone
17152,312053,Wired Headphones
17263,312164,USB-C Charging Cable
17264,312164,Wired Headphones
17301,312201,AA Batteries (4-pack)
17302,312201,20in Monitor
17329,312228,20in Monitor
17330,312228,ThinkPad Laptop
17361,312259,20in Monitor
17362,312259,USB-C Charging Cable
17373,312270,Vareebadd Phone
17374,312270,USB-C Charging Cable
17443,312339,Google Phone
17444,312339,USB-C Charging Cable
17451,312346,USB-C Charging Cable
17452,312346,Bose SoundSport Headphones
17501,312395,AA Batteries (4-pack)
17502,312395,ThinkPad Laptop
17503,312396,Vareebadd Phone
17504,312396,USB-C Charging Cable
17515,312407,Google Phone
17516,312407,USB-C Charging Cable
17517,312407,Wired Headphones
17518,312407,Apple Airpods Headphones
17527,312416,Wired Headphones
17528,312416,Lightning Charging Cable
17539,312427,Apple Airpods Headphones
17540,312427,Lightning Charging Cable
17544,312431,Wired Headphones
17545,312431,34in Ultrawide Monitor
17552,312438,Google Phone
17553,312438,Wired Headphones
17577,312462,iPhone
17578,312462,Lightning Charging Cable
17579,312462,Apple Airpods Headphones
17580,312462,Wired Headphones
17630,312512,Bose SoundSport Headphones
17631,312512,AAA Batteries (4-pack)
17651,312532,Bose SoundSport Headphones
17652,312532,AAA Batteries (4-pack)
17664,312544,Apple Airpods Headphones
17665,312544,AAA Batteries (4-pack)
17729,312607,Lightning Charging Cable
17730,312607,AA Batteries (4-pack)
17749,312626,iPhone
17750,312626,Lightning Charging Cable
17759,312635,Vareebadd Phone
17760,312635,Bose SoundSport Headphones
17782,312657,iPhone
17783,312657,Wired Headphones
17846,312720,iPhone
17847,312720,Wired Headphones
17904,312777,iPhone
17905,312777,Lightning Charging Cable
17907,312779,Google Phone
17908,312779,Wired Headphones
17916,312787,AAA Batteries (4-pack)
17917,312787,Lightning Charging Cable
17963,312831,Bose SoundSport Headphones
17964,312831,Wired Headphones
17984,312851,Lightning Charging Cable
17985,312851,AAA Batteries (4-pack)
17995,312861,Lightning Charging Cable
17996,312861,AAA Batteries (4-pack)
18002,312867,Google Phone
18003,312867,USB-C Charging Cable
18004,312867,Bose SoundSport Headphones
18064,312926,iPhone
18065,312926,Lightning Charging Cable
18066,312927,AA Batteries (4-pack)
18067,312927,iPhone
18078,312938,iPhone
18079,312938,Lightning Charging Cable
18087,312946,Wired Headphones
18088,312946,AAA Batteries (4-pack)
18090,312948,Google Phone
18091,312948,Bose SoundSport Headphones
18093,312950,iPhone
18094,312950,Lightning Charging Cable
18110,312966,Macbook Pro Laptop
18111,312966,AAA Batteries (4-pack)
18131,312986,Lightning Charging Cable
18132,312986,USB-C Charging Cable
18142,312996,AAA Batteries (4-pack)
18143,312996,AAA Batteries (4-pack)
18159,313012,Lightning Charging Cable
18160,313012,20in Monitor
18178,313030,27in 4K Gaming Monitor
18179,313030,AA Batteries (4-pack)
18205,313056,iPhone
18206,313056,Lightning Charging Cable
18212,313062,Vareebadd Phone
18213,313062,Wired Headphones
18244,313093,Vareebadd Phone
18245,313093,USB-C Charging Cable
18267,313115,Google Phone
18268,313115,USB-C Charging Cable
18269,313115,Wired Headphones
18286,313132,Lightning Charging Cable
18287,313132,27in FHD Monitor
18293,313138,iPhone
18294,313138,Lightning Charging Cable
18298,313142,AA Batteries (4-pack)
18299,313142,Apple Airpods Headphones
18325,313168,iPhone
18326,313168,Apple Airpods Headphones
18347,313189,Vareebadd Phone
18348,313189,USB-C Charging Cable
18381,313222,iPhone
18382,313222,Lightning Charging Cable
18407,313247,USB-C Charging Cable
18408,313247,Apple Airpods Headphones
18431,313270,iPhone
18432,313270,Lightning Charging Cable
18443,313281,iPhone
18444,313281,Wired Headphones
18486,313323,AA Batteries (4-pack)
18487,313323,USB-C Charging Cable
18524,313360,iPhone
18525,313360,Lightning Charging Cable
18550,313385,iPhone
18551,313385,Apple Airpods Headphones
18592,313425,Google Phone
18593,313425,AA Batteries (4-pack)
18659,313490,AAA Batteries (4-pack)
18660,313490,Macbook Pro Laptop
18693,313523,27in FHD Monitor
18694,313523,Lightning Charging Cable
18712,313541,Lightning Charging Cable
18713,313541,USB-C Charging Cable
18784,313612,Google Phone
18785,313612,Bose SoundSport Headphones
18791,313618,27in 4K Gaming Monitor
18792,313618,AA Batteries (4-pack)
18805,313631,Lightning Charging Cable
18806,313631,LG Washing Machine
18812,313636,iPhone
18813,313636,Apple Airpods Headphones
18814,313636,Wired Headphones
18929,313750,iPhone
18930,313750,Lightning Charging Cable
18947,313767,Google Phone
18948,313767,USB-C Charging Cable
18949,313767,Wired Headphones
18991,313809,AAA Batteries (4-pack)
18992,313809,Macbook Pro Laptop
19025,313842,iPhone
19026,313842,Lightning Charging Cable
19086,313901,Google Phone
19087,313901,USB-C Charging Cable
19124,313938,Lightning Charging Cable
19125,313938,Wired Headphones
19143,313956,Google Phone
19144,313956,Bose SoundSport Headphones
19145,313956,Wired Headphones
19170,313980,Google Phone
19171,313980,USB-C Charging Cable
19196,314005,Vareebadd Phone
19197,314005,USB-C Charging Cable
19206,314014,AA Batteries (4-pack)
19207,314014,Lightning Charging Cable
19274,314081,AAA Batteries (4-pack)
19275,314081,27in 4K Gaming Monitor
19280,314086,AA Batteries (4-pack)
19281,314086,ThinkPad Laptop
19393,314197,Bose SoundSport Headphones
19394,314197,AA Batteries (4-pack)
19525,314326,Lightning Charging Cable
19526,314326,USB-C Charging Cable
19545,314345,Vareebadd Phone
19546,314345,Bose SoundSport Headphones
19548,314347,iPhone
19549,314347,Apple Airpods Headphones
19563,314361,Vareebadd Phone
19564,314361,USB-C Charging Cable
19569,314366,iPhone
19570,314366,Lightning Charging Cable
19597,314392,AAA Batteries (4-pack)
19598,314392,Wired Headphones
19613,314407,27in FHD Monitor
19614,314407,ThinkPad Laptop
19621,314414,Google Phone
19622,314414,USB-C Charging Cable
19644,314436,iPhone
19645,314436,Lightning Charging Cable
19671,314462,Lightning Charging Cable
19672,314462,Wired Headphones
19713,314502,Vareebadd Phone
19714,314502,USB-C Charging Cable
19787,314575,Wired Headphones
19788,314575,Apple Airpods Headphones
19813,314600,Bose SoundSport Headphones
19814,314600,Lightning Charging Cable
19822,314608,Google Phone
19823,314608,Wired Headphones
19826,314611,Google Phone
19827,314611,USB-C Charging Cable
19854,314637,Flatscreen TV
19855,314637,AA Batteries (4-pack)
19903,314682,Google Phone
19904,314682,Wired Headphones
19932,314710,Bose SoundSport Headphones
19933,314710,AA Batteries (4-pack)
19938,314715,Wired Headphones
19939,314715,Google Phone
19971,314747,Lightning Charging Cable
19972,314747,AA Batteries (4-pack)
19982,314757,Apple Airpods Headphones
19983,314757,USB-C Charging Cable
20004,314778,iPhone
20005,314778,Apple Airpods Headphones
20036,314809,Lightning Charging Cable
20037,314809,AA Batteries (4-pack)
20114,314885,Google Phone
20115,314885,USB-C Charging Cable
20138,314907,Bose SoundSport Headphones
20139,314907,34in Ultrawide Monitor
20173,314940,iPhone
20174,314940,Apple Airpods Headphones
20270,315036,AAA Batteries (4-pack)
20271,315036,Lightning Charging Cable
20276,315041,Google Phone
20277,315041,Wired Headphones
20283,315047,iPhone
20284,315047,Lightning Charging Cable
20295,315058,Apple Airpods Headphones
20296,315058,AAA Batteries (4-pack)
20297,315059,Lightning Charging Cable
20298,315059,Vareebadd Phone
20340,315100,Lightning Charging Cable
20341,315100,Flatscreen TV
20360,315119,Google Phone
20361,315119,Bose SoundSport Headphones
20410,315167,Google Phone
20411,315167,Wired Headphones
20420,315176,iPhone
20421,315176,Lightning Charging Cable
20435,315190,iPhone
20436,315190,Apple Airpods Headphones
20438,315192,AA Batteries (4-pack)
20439,315192,27in 4K Gaming Monitor
20516,315268,Lightning Charging Cable
20517,315268,Google Phone
20572,315322,Google Phone
20573,315322,USB-C Charging Cable
20583,315332,Google Phone
20584,315332,Wired Headphones
20606,315354,Lightning Charging Cable
20607,315354,AA Batteries (4-pack)
20611,315358,Wired Headphones
20612,315358,Bose SoundSport Headphones
20640,315386,Macbook Pro Laptop
20641,315386,Apple Airpods Headphones
20645,315390,Google Phone
20646,315390,Bose SoundSport Headphones
20647,315390,Wired Headphones
20662,315405,Vareebadd Phone
20663,315405,USB-C Charging Cable
20677,315419,Google Phone
20678,315419,USB-C Charging Cable
20717,315458,Google Phone
20718,315458,USB-C Charging Cable
20720,315460,Vareebadd Phone
20721,315460,USB-C Charging Cable
20738,315477,Google Phone
20739,315477,Bose SoundSport Headphones
20746,315484,Bose SoundSport Headphones
20747,315484,Lightning Charging Cable
20748,315485,AA Batteries (4-pack)
20749,315485,Lightning Charging Cable
20794,315529,Google Phone
20795,315529,USB-C Charging Cable
20907,315639,27in 4K Gaming Monitor
20908,315639,Lightning Charging Cable
21036,315766,Vareebadd Phone
21037,315766,USB-C Charging Cable
21073,315801,Vareebadd Phone
21074,315801,USB-C Charging Cable
21075,315801,Wired Headphones
21086,315812,Flatscreen TV
21087,315812,USB-C Charging Cable
21104,315829,iPhone
21105,315829,Lightning Charging Cable
21117,315841,iPhone
21118,315841,Apple Airpods Headphones
21119,315841,Wired Headphones
21146,315868,Lightning Charging Cable
21147,315868,USB-C Charging Cable
21167,315887,Lightning Charging Cable
21168,315887,USB-C Charging Cable
21184,315903,AA Batteries (4-pack)
21185,315903,Bose SoundSport Headphones
21212,315930,Bose SoundSport Headphones
21213,315930,AAA Batteries (4-pack)
21233,315950,iPhone
21234,315950,Wired Headphones
21247,315962,Wired Headphones
21248,315962,27in FHD Monitor
21261,315975,Google Phone
21262,315975,USB-C Charging Cable
21299,316012,Wired Headphones
21300,316012,34in Ultrawide Monitor
21305,316017,AAA Batteries (4-pack)
21306,316017,27in FHD Monitor
21362,316073,AA Batteries (4-pack)
21363,316073,USB-C Charging Cable
21367,316077,Google Phone
21368,316077,USB-C Charging Cable
21397,316106,Wired Headphones
21398,316106,Apple Airpods Headphones
21425,316133,27in 4K Gaming Monitor
21426,316133,ThinkPad Laptop
21494,316200,iPhone
21495,316200,Apple Airpods Headphones
21500,316205,iPhone
21501,316205,Wired Headphones
21517,316221,iPhone
21518,316221,Apple Airpods Headphones
21519,316221,Wired Headphones
21597,316298,Wired Headphones
21598,316298,AA Batteries (4-pack)
21601,316301,Vareebadd Phone
21602,316301,USB-C Charging Cable
21635,316334,Wired Headphones
21636,316334,Apple Airpods Headphones
21713,316411,Lightning Charging Cable
21714,316411,27in FHD Monitor
21715,316412,iPhone
21716,316412,Lightning Charging Cable
21717,316412,Apple Airpods Headphones
21721,316416,AA Batteries (4-pack)
21722,316416,Lightning Charging Cable
21725,316419,USB-C Charging Cable
21726,316419,AA Batteries (4-pack)
21730,316423,iPhone
21731,316423,AAA Batteries (4-pack)
21739,316431,Vareebadd Phone
21740,316431,USB-C Charging Cable
21754,316445,iPhone
21755,316445,Lightning Charging Cable
21786,316476,iPhone
21787,316476,Lightning Charging Cable
21788,316477,iPhone
21789,316477,Lightning Charging Cable
21848,316536,27in FHD Monitor
21849,316536,AAA Batteries (4-pack)
21863,316550,Google Phone
21864,316550,USB-C Charging Cable
21898,316584,Google Phone
21899,316584,Wired Headphones
21925,316610,Vareebadd Phone
21926,316610,USB-C Charging Cable
21927,316610,Wired Headphones
21932,316615,Google Phone
21933,316615,USB-C Charging Cable
21934,316616,iPhone
21935,316616,Apple Airpods Headphones
22001,316682,USB-C Charging Cable
22002,316682,Google Phone
22026,316706,AA Batteries (4-pack)
22027,316706,Flatscreen TV
22077,316755,Wired Headphones
22078,316755,27in 4K Gaming Monitor
22097,316774,iPhone
22098,316774,Lightning Charging Cable
22107,316783,AAA Batteries (4-pack)
22108,316783,USB-C Charging Cable
22110,316785,Bose SoundSport Headphones
22111,316785,iPhone
22147,316821,Lightning Charging Cable
22148,316821,ThinkPad Laptop
22188,316861,iPhone
22189,316861,Apple Airpods Headphones
22202,316874,Vareebadd Phone
22203,316874,Wired Headphones
22207,316878,Google Phone
22208,316878,USB-C Charging Cable
22216,316886,Google Phone
22217,316886,USB-C Charging Cable
22230,316899,Bose SoundSport Headphones
22231,316899,27in 4K Gaming Monitor
22267,316935,Google Phone
22268,316935,USB-C Charging Cable
22327,316992,Google Phone
22328,316992,AA Batteries (4-pack)
22340,317004,iPhone
22341,317004,Lightning Charging Cable
22362,317025,Apple Airpods Headphones
22363,317025,Wired Headphones
22398,317059,AAA Batteries (4-pack)
22399,317059,Wired Headphones
22416,317076,AA Batteries (4-pack)
22417,317076,Apple Airpods Headphones
22418,317077,34in Ultrawide Monitor
22419,317077,USB-C Charging Cable
22512,317170,Google Phone
22513,317170,USB-C Charging Cable
